31, 5, 0, 191, 191, 191
32, 5, 0, 191, 191, 191
33, 5, 0, 191, 191, 191
34, 5, 0, 191, 191, 191
35, 5, 0, 191, 191, 191
36, 5, 0, 191, 191, 191
28, 6, 0, 191, 191, 191
29, 6, 0, 191, 191, 191
30, 6, 0, 191, 191, 191
31, 6, 0, 191, 191, 191
32, 6, 0, 191, 191, 191
33, 6, 0, 191, 191, 191
34, 6, 0, 191, 191, 191
35, 6, 0, 191, 191, 191
36, 6, 0, 191, 191, 191
37, 6, 0, 191, 191, 191
38, 6, 0, 191, 191, 191
39, 6, 0, 191, 191, 191
27, 7, 0, 191, 191, 191
28, 7, 0, 191, 191, 191
29, 7, 0, 191, 191, 191
30, 7, 0, 191, 191, 191
31, 7, 0, 191, 191, 191
32, 7, 0, 191, 191, 191
33, 7, 0, 191, 191, 191
34, 7, 0, 191, 191, 191
35, 7, 0, 191, 191, 191
36, 7, 0, 191, 191, 191
37, 7, 0, 191, 191, 191
38, 7, 0, 191, 191, 191
39, 7, 0, 191, 191, 191
40, 7, 0, 191, 191, 191
26, 8, 0, 191, 191, 191
27, 8, 0, 191, 191, 191
28, 8, 0, 191, 191, 191
29, 8, 0, 191, 191, 191
30, 8, 0, 191, 191, 191
31, 8, 0, 191, 191, 191
32, 8, 0, 191, 191, 191
33, 8, 0, 191, 191, 191
34, 8, 0, 191, 191, 191
35, 8, 0, 191, 191, 191
36, 8, 0, 191, 191, 191
37, 8, 0, 191, 191, 191
38, 8, 0, 191, 191, 191
39, 8, 0, 191, 191, 191
40, 8, 0, 191, 191, 191
41, 8, 0, 191, 191, 191
26, 9, 0, 191, 191, 191
27, 9, 0, 191, 191, 191
28, 9, 0, 191, 191, 191
29, 9, 0, 191, 191, 191
30, 9, 0, 191, 191, 191
31, 9, 0, 191, 191, 191
32, 9, 0, 191, 191, 191
33, 9, 0, 191, 191, 191
34, 9, 0, 191, 191, 191
35, 9, 0, 191, 191, 191
36, 9, 0, 191, 191, 191
37, 9, 0, 191, 191, 191
38, 9, 0, 191, 191, 191
39, 9, 0, 191, 191, 191
40, 9, 0, 191, 191, 191
41, 9, 0, 191, 191, 191
26, 10, 0, 191, 191, 191
27, 10, 0, 191, 191, 191
28, 10, 0, 191, 191, 191
29, 10, 0, 191, 191, 191
30, 10, 0, 191, 191, 191
31, 10, 0, 191, 191, 191
32, 10, 0, 191, 191, 191
33, 10, 0, 191, 191, 191
34, 10, 0, 191, 191, 191
35, 10, 0, 191, 191, 191
36, 10, 0, 191, 191, 191
37, 10, 0, 191, 191, 191
38, 10, 0, 191, 191, 191
39, 10, 0, 191, 191, 191
40, 10, 0, 191, 191, 191
41, 10, 0, 191, 191, 191
27, 11, 0, 191, 191, 191
28, 11, 0, 191, 191, 191
29, 11, 0, 191, 191, 191
30, 11, 0, 191, 191, 191
31, 11, 0, 191, 191, 191
32, 11, 0, 191, 191, 191
33, 11, 0, 191, 191, 191
34, 11, 0, 191, 191, 191
35, 11, 0, 191, 191, 191
36, 11, 0, 191, 191, 191
37, 11, 0, 191, 191, 191
38, 11, 0, 191, 191, 191
39, 11, 0, 191, 191, 191
40, 11, 0, 191, 191, 191
28, 12, 0, 191, 191, 191
29, 12, 0, 191, 191, 191
30, 12, 0, 191, 191, 191
31, 12, 0, 191, 191, 191
32, 12, 0, 191, 191, 191
33, 12, 0, 191, 191, 191
34, 12, 0, 191, 191, 191
35, 12, 0, 191, 191, 191
36, 12, 0, 191, 191, 191
37, 12, 0, 191, 191, 191
38, 12, 0, 191, 191, 191
39, 12, 0, 191, 191, 191
31, 13, 0, 191, 191, 191
32, 13, 0, 191, 191, 191
33, 13, 0, 191, 191, 191
34, 13, 0, 191, 191, 191
35, 13, 0, 191, 191, 191
36, 13, 0, 191, 191, 191
33, 3, 1, 191, 191, 191
34, 3, 1, 191, 191, 191
27, 4, 1, 191, 191, 191
28, 4, 1, 191, 191, 191
29, 4, 1, 191, 191, 191
30, 4, 1, 191, 191, 191
31, 4, 1, 191, 191, 191
32, 4, 1, 191, 191, 191
33, 4, 1, 191, 191, 191
34, 4, 1, 191, 191, 191
35, 4, 1, 191, 191, 191
36, 4, 1, 191, 191, 191
37, 4, 1, 191, 191, 191
38, 4, 1, 191, 191, 191
39, 4, 1, 191, 191, 191
40, 4, 1, 191, 191, 191
25, 5, 1, 191, 191, 191
26, 5, 1, 191, 191, 191
27, 5, 1, 191, 191, 191
28, 5, 1, 191, 191, 191
29, 5, 1, 191, 191, 191
30, 5, 1, 191, 191, 191
36, 13, 67, 191, 191, 191
35, 13, 67, 191, 191, 191
34, 13, 67, 191, 191, 191
33, 13, 67, 191, 191, 191
32, 13, 67, 191, 191, 191
31, 13, 67, 191, 191, 191
37, 5, 1, 191, 191, 191
38, 5, 1, 191, 191, 191
39, 5, 1, 191, 191, 191
40, 5, 1, 191, 191, 191
41, 5, 1, 191, 191, 191
42, 5, 1, 191, 191, 191
24, 6, 1, 191, 191, 191
25, 6, 1, 191, 191, 191
26, 6, 1, 191, 191, 191
27, 6, 1, 191, 191, 191
39, 12, 67, 191, 191, 191
38, 12, 67, 191, 191, 191
37, 12, 67, 191, 191, 191
36, 12, 67, 191, 191, 191
40, 6, 1, 191, 191, 191
41, 6, 1, 191, 191, 191
42, 6, 1, 191, 191, 191
43, 6, 1, 191, 191, 191
23, 7, 1, 191, 191, 191
24, 7, 1, 191, 191, 191
25, 7, 1, 191, 191, 191
26, 7, 1, 191, 191, 191
35, 12, 67, 191, 191, 191
34, 12, 67, 191, 191, 191
41, 7, 1, 191, 191, 191
42, 7, 1, 191, 191, 191
43, 7, 1, 191, 191, 191
44, 7, 1, 191, 191, 191
23, 8, 1, 191, 191, 191
24, 8, 1, 191, 191, 191
25, 8, 1, 191, 191, 191
33, 12, 67, 191, 191, 191
32, 12, 67, 191, 191, 191
31, 12, 67, 191, 191, 191
42, 8, 1, 191, 191, 191
43, 8, 1, 191, 191, 191
44, 8, 1, 191, 191, 191
22, 9, 1, 191, 191, 191
23, 9, 1, 191, 191, 191
24, 9, 1, 191, 191, 191
25, 9, 1, 191, 191, 191
30, 12, 67, 191, 191, 191
29, 12, 67, 191, 191, 191
42, 9, 1, 191, 191, 191
43, 9, 1, 191, 191, 191
44, 9, 1, 191, 191, 191
45, 9, 1, 191, 191, 191
23, 10, 1, 191, 191, 191
24, 10, 1, 191, 191, 191
25, 10, 1, 191, 191, 191
28, 12, 67, 191, 191, 191
40, 11, 67, 191, 191, 191
39, 11, 67, 191, 191, 191
42, 10, 1, 191, 191, 191
43, 10, 1, 191, 191, 191
44, 10, 1, 191, 191, 191
23, 11, 1, 191, 191, 191
24, 11, 1, 191, 191, 191
25, 11, 1, 191, 191, 191
26, 11, 1, 191, 191, 191
38, 11, 67, 191, 191, 191
37, 11, 67, 191, 191, 191
41, 11, 1, 191, 191, 191
42, 11, 1, 191, 191, 191
43, 11, 1, 191, 191, 191
44, 11, 1, 191, 191, 191
24, 12, 1, 191, 191, 191
25, 12, 1, 191, 191, 191
26, 12, 1, 191, 191, 191
27, 12, 1, 191, 191, 191
36, 11, 67, 191, 191, 191
35, 11, 67, 191, 191, 191
34, 11, 67, 191, 191, 191
33, 11, 67, 191, 191, 191
40, 12, 1, 191, 191, 191
41, 12, 1, 191, 191, 191
42, 12, 1, 191, 191, 191
43, 12, 1, 191, 191, 191
25, 13, 1, 191, 191, 191
26, 13, 1, 191, 191, 191
27, 13, 1, 191, 191, 191
28, 13, 1, 191, 191, 191
29, 13, 1, 191, 191, 191
30, 13, 1, 191, 191, 191
32, 11, 67, 191, 191, 191
31, 11, 67, 191, 191, 191
30, 11, 67, 191, 191, 191
29, 11, 67, 191, 191, 191
28, 11, 67, 191, 191, 191
27, 11, 67, 191, 191, 191
37, 13, 1, 191, 191, 191
38, 13, 1, 191, 191, 191
39, 13, 1, 191, 191, 191
40, 13, 1, 191, 191, 191
41, 13, 1, 191, 191, 191
42, 13, 1, 191, 191, 191
27, 14, 1, 191, 191, 191
28, 14, 1, 191, 191, 191
29, 14, 1, 191, 191, 191
30, 14, 1, 191, 191, 191
31, 14, 1, 191, 191, 191
32, 14, 1, 191, 191, 191
33, 14, 1, 191, 191, 191
34, 14, 1, 191, 191, 191
35, 14, 1, 191, 191, 191
36, 14, 1, 191, 191, 191
37, 14, 1, 191, 191, 191
38, 14, 1, 191, 191, 191
39, 14, 1, 191, 191, 191
40, 14, 1, 191, 191, 191
33, 15, 1, 191, 191, 191
34, 15, 1, 191, 191, 191
31, 2, 2, 191, 191, 191
32, 2, 2, 191, 191, 191
33, 2, 2, 191, 191, 191
34, 2, 2, 191, 191, 191
35, 2, 2, 191, 191, 191
36, 2, 2, 191, 191, 191
37, 2, 2, 191, 191, 191
26, 3, 2, 191, 191, 191
27, 3, 2, 191, 191, 191
28, 3, 2, 191, 191, 191
29, 3, 2, 191, 191, 191
30, 3, 2, 191, 191, 191
31, 3, 2, 191, 191, 191
32, 3, 2, 191, 191, 191
41, 10, 67, 191, 191, 191
40, 10, 67, 191, 191, 191
35, 3, 2, 191, 191, 191
36, 3, 2, 191, 191, 191
37, 3, 2, 191, 191, 191
38, 3, 2, 191, 191, 191
39, 3, 2, 191, 191, 191
40, 3, 2, 191, 191, 191
41, 3, 2, 191, 191, 191
24, 4, 2, 191, 191, 191
25, 4, 2, 191, 191, 191
26, 4, 2, 191, 191, 191
39, 10, 67, 191, 191, 191
38, 10, 67, 191, 191, 191
37, 10, 67, 191, 191, 191
36, 10, 67, 191, 191, 191
35, 10, 67, 191, 191, 191
34, 10, 67, 191, 191, 191
33, 10, 67, 191, 191, 191
32, 10, 67, 191, 191, 191
31, 10, 67, 191, 191, 191
30, 10, 67, 191, 191, 191
41, 4, 2, 191, 191, 191
42, 4, 2, 191, 191, 191
43, 4, 2, 191, 191, 191
22, 5, 2, 191, 191, 191
23, 5, 2, 191, 191, 191
24, 5, 2, 191, 191, 191
29, 10, 67, 191, 191, 191
28, 10, 67, 191, 191, 191
27, 10, 67, 191, 191, 191
26, 10, 67, 191, 191, 191
41, 9, 67, 191, 191, 191
40, 9, 67, 191, 191, 191
43, 5, 2, 191, 191, 191
44, 5, 2, 191, 191, 191
45, 5, 2, 191, 191, 191
21, 6, 2, 191, 191, 191
22, 6, 2, 191, 191, 191
23, 6, 2, 191, 191, 191
39, 9, 67, 191, 191, 191
38, 9, 67, 191, 191, 191
44, 6, 2, 191, 191, 191
45, 6, 2, 191, 191, 191
46, 6, 2, 191, 191, 191
21, 7, 2, 191, 191, 191
22, 7, 2, 191, 191, 191
37, 9, 67, 191, 191, 191
36, 9, 67, 191, 191, 191
45, 7, 2, 191, 191, 191
46, 7, 2, 191, 191, 191
20, 8, 2, 191, 191, 191
21, 8, 2, 191, 191, 191
22, 8, 2, 191, 191, 191
35, 9, 67, 191, 191, 191
34, 9, 67, 191, 191, 191
45, 8, 2, 191, 191, 191
46, 8, 2, 191, 191, 191
47, 8, 2, 191, 191, 191
20, 9, 2, 191, 191, 191
21, 9, 2, 191, 191, 191
33, 9, 67, 191, 191, 191
32, 9, 67, 191, 191, 191
46, 9, 2, 191, 191, 191
47, 9, 2, 191, 191, 191
20, 10, 2, 191, 191, 191
21, 10, 2, 191, 191, 191
22, 10, 2, 191, 191, 191
31, 9, 67, 191, 191, 191
30, 9, 67, 191, 191, 191
45, 10, 2, 191, 191, 191
46, 10, 2, 191, 191, 191
47, 10, 2, 191, 191, 191
21, 11, 2, 191, 191, 191
22, 11, 2, 191, 191, 191
29, 9, 67, 191, 191, 191
28, 9, 67, 191, 191, 191
45, 11, 2, 191, 191, 191
46, 11, 2, 191, 191, 191
21, 12, 2, 191, 191, 191
22, 12, 2, 191, 191, 191
23, 12, 2, 191, 191, 191
27, 9, 67, 191, 191, 191
26, 9, 67, 191, 191, 191
44, 12, 2, 191, 191, 191
45, 12, 2, 191, 191, 191
46, 12, 2, 191, 191, 191
22, 13, 2, 191, 191, 191
23, 13, 2, 191, 191, 191
24, 13, 2, 191, 191, 191
41, 8, 67, 191, 191, 191
40, 8, 67, 191, 191, 191
39, 8, 67, 191, 191, 191
38, 8, 67, 191, 191, 191
37, 8, 67, 191, 191, 191
36, 8, 67, 191, 191, 191
43, 13, 2, 191, 191, 191
44, 13, 2, 191, 191, 191
45, 13, 2, 191, 191, 191
24, 14, 2, 191, 191, 191
25, 14, 2, 191, 191, 191
26, 14, 2, 191, 191, 191
35, 8, 67, 191, 191, 191
34, 8, 67, 191, 191, 191
33, 8, 67, 191, 191, 191
